datetime,Latitude,Longitude,incident_count,severity
2020-12-30 11:41:28,31.514739196892744,74.3321295503873,1,Alive & stable
2020-12-30 11:41:04,31.556481679387897,74.34383311934651,1,Alive & stable
2020-12-30 10:16:51,31.542298354391676,74.35281938563999,2,Alive & stable
2020-12-30 09:23:50,31.53646155999388,74.34798047790163,2,Alive & stable
2020-12-30 06:53:45,31.56223352577682,74.34436708770964,1,Alive & unstable
2020-12-30 05:39:18,31.57061999044992,74.33850733935988,1,Alive & unstable
2020-12-30 05:33:00,31.568625602382326,74.35687725089424,2,Alive & unstable
2020-12-30 01:15:58,31.53321564953555,74.32272216443252,1,Alive & unstable
2020-12-29 22:48:52,31.543815752482978,74.36604125422663,1,Alive & unstable
2020-12-29 22:38:12,31.55662526862807,74.33827298222467,1,Alive & unstable
2020-12-29 21:48:01,31.569510902542447,74.39134196505387,1,Alive & stable
2020-12-29 20:59:31,31.540416515243095,74.3436936892048,1,Alive & stable
2020-12-29 20:23:23,31.546286820466726,74.34039648553252,1,Alive & stable
2020-12-29 18:23:29,31.52787330051988,74.33874627621782,1,Alive & unstable
2020-12-29 14:44:39,31.526075867518387,74.34059594781556,1,Alive & stable
2020-12-29 13:43:58,31.566250516447884,74.36214456116849,1,Alive & unstable
2020-12-29 10:29:20,31.57712480057142,74.34915447597218,1,Alive & stable
2020-12-29 10:22:27,31.548559797568394,74.36974163331922,1,Alive & unstable
2020-12-29 10:11:33,31.570070657957842,74.35928842933868,1,Alive & stable
2020-12-29 09:55:58,31.557232720500952,74.35062984918967,1,Alive & stable
2020-12-29 08:50:36,31.5370976049079,74.35745908671197,1,Alive & stable
2020-12-29 07:59:30,31.557227912110168,74.37392693776327,1,Alive & stable
2020-12-29 07:19:15,31.58076073132932,74.36313391926102,1,Alive & unstable
2020-12-29 05:09:07,31.549283479217802,74.3556111398688,1,Alive & stable
2020-12-28 23:51:09,31.58129287311628,74.35845485110016,1,Alive & unstable
2020-12-28 19:45:17,31.497605097918207,74.32694630328696,1,Alive & stable
2020-12-28 19:36:25,31.566438050087505,74.4014339237251,2,Alive & unstable
2020-12-28 19:00:17,31.551740941364763,74.36056251441262,1,Alive & stable
2020-12-28 18:31:45,31.544019852990683,74.3625582938511,1,Alive & unstable
2020-12-28 18:25:28,31.551835215530712,74.3494261522391,1,Alive & unstable
2020-12-28 17:44:57,31.510248621707984,74.3040486379263,1,Alive & stable
2020-12-28 17:40:58,31.54560656224325,74.34469312829471,1,Alive & stable
2020-12-28 17:08:56,31.557142251430236,74.35151894272121,1,Alive & stable
2020-12-28 16:50:52,31.579557880894832,74.33354324356227,1,Alive & stable
2020-12-28 16:25:13,31.539634595634528,74.33336893583731,1,Alive & unstable
2020-12-28 15:43:37,31.53383012794214,74.34321496074881,1,Alive & stable
2020-12-28 15:21:32,31.53996485912831,74.36543057687095,1,Alive & unstable
2020-12-28 15:18:00,31.568308042354044,74.37511508550081,1,Alive & unstable
2020-12-28 14:04:42,31.556575022193194,74.35341925909879,1,Alive & stable
2020-12-28 13:46:34,31.53940479592466,74.33865242548198,1,Alive & unstable
2020-12-28 13:15:31,31.560265348662266,74.34275230919708,1,Alive & stable
2020-12-28 12:48:15,31.55194155098696,74.35199068004519,1,Alive & stable
2020-12-28 12:39:29,31.56937289981066,74.35436060248685,1,Alive & stable
2020-12-28 11:43:36,31.535958938122455,74.35869918372347,1,Alive & unstable
2020-12-28 10:58:03,31.543446757068047,74.34121280232166,1,Alive & stable
2020-12-28 09:18:34,31.542157836937356,74.3605858226501,1,Alive & stable
2020-12-28 06:05:09,31.520729701037357,74.35900474469516,1,Alive & unstable
2020-12-28 05:18:00,31.555922405541292,74.34209814486921,1,Alive & unstable
2020-12-27 22:57:08,31.5552211054436,74.31561017955514,1,Alive & stable
2020-12-27 22:03:56,31.55010226913285,74.33230126636936,1,Alive & unstable
2020-12-27 21:41:54,31.545308257332497,74.38135190652254,1,Alive & stable
2020-12-27 21:28:26,31.52169258515899,74.31612856813902,1,Alive & stable
2020-12-27 20:15:44,31.541587093544692,74.37635044483946,1,Alive & unstable
2020-12-27 19:25:38,31.543145709669464,74.31542838199934,1,Alive & unstable
2020-12-27 18:55:56,31.533954454615568,74.33453699545821,2,Alive & stable
2020-12-27 18:37:31,31.54677428576668,74.34250562027509,1,Alive & unstable
2020-12-27 18:14:38,31.558081017136292,74.38564606165906,1,Alive & stable
2020-12-27 18:11:10,31.58772371802421,74.35052261915399,1,Alive & unstable
2020-12-27 18:00:02,31.55349155625664,74.34571989678476,2,Alive & unstable
2020-12-27 17:22:41,31.555151007814455,74.33129307933545,2,Alive & stable
2020-12-27 17:12:50,31.548511081684676,74.36043921893511,1,Alive & unstable
2020-12-27 15:49:52,31.51162457569402,74.33974563110857,1,Alive & stable
2020-12-27 15:15:59,31.549469722491015,74.34541992215112,1,Alive & stable
2020-12-27 15:02:13,31.551204604198823,74.3428329099003,1,Alive & unstable
2020-12-27 14:26:10,31.599264842249706,74.36439724349171,2,Alive & unstable
2020-12-27 13:18:40,31.54615278070438,74.36523575104961,1,Alive & stable
2020-12-27 12:36:21,31.556030946846672,74.3321922302767,1,Alive & stable
2020-12-27 11:51:07,31.549305764605897,74.33745484017184,1,Alive & stable
2020-12-27 11:23:01,31.52662643924761,74.33548242749312,1,Alive & unstable
2020-12-27 10:18:41,31.5728564562903,74.35366704075507,1,Alive & unstable
2020-12-27 07:45:45,31.565038660653737,74.36813389704916,1,Alive & unstable
2020-12-27 07:27:19,31.565820638940863,74.3539333065218,1,Alive & stable
2020-12-27 06:51:26,31.531812250904107,74.30618704611014,1,Alive & unstable
2020-12-27 05:01:00,31.578055886218724,74.36519506372534,1,Alive & unstable
2020-12-26 22:56:54,31.521962978744156,74.32302018264225,1,Alive & unstable
2020-12-26 22:20:00,31.561737141876005,74.33569519219091,1,Alive & unstable
2020-12-26 21:43:25,31.5938091125162,74.353968627301,1,Alive & stable
2020-12-26 21:35:31,31.53018927349739,74.34832228285528,1,Alive & stable
2020-12-26 20:59:52,31.538674045407944,74.36745470401388,1,Alive & stable
2020-12-26 20:00:20,31.551993027301755,74.33778494735401,1,Alive & unstable
2020-12-26 19:26:42,31.539930486917676,74.33066772434219,1,Alive & unstable
2020-12-26 18:53:21,31.51898673137868,74.34376714549828,1,Alive & stable
2020-12-26 17:28:09,31.551371259496122,74.36954038671286,1,Alive & unstable
2020-12-26 17:15:00,31.52875392572548,74.36259345742164,1,Alive & stable
2020-12-26 17:08:30,31.559471848612706,74.35174296015845,1,Alive & stable
2020-12-26 17:05:00,31.531611515315326,74.37651926376004,1,Alive & stable
2020-12-26 15:46:09,31.58099868810035,74.3728971248561,1,Alive & unstable
2020-12-26 15:38:35,31.534334934153275,74.36576964472285,1,Alive & unstable
2020-12-26 15:28:53,31.543558769675887,74.32644032353302,1,Alive & stable
2020-12-26 15:21:49,31.566270344347394,74.36566478074616,1,Alive & stable
2020-12-26 14:19:43,31.52538271367132,74.34595283507083,1,Alive & stable
2020-12-26 12:51:13,31.554549198692083,74.34210111538582,1,Alive & stable
2020-12-26 10:38:50,31.57614285508565,74.33634897057445,1,Alive & stable
2020-12-26 10:04:40,31.517850335308776,74.3465656687223,2,Alive & unstable
2020-12-26 09:45:50,31.55369267717065,74.33748492489698,1,Alive & stable
2020-12-26 09:43:39,31.55519765588497,74.35339508599901,1,Alive & stable
2020-12-26 08:34:20,31.56563645743555,74.34654113677975,1,Alive & unstable
2020-12-26 08:04:55,31.525260985782438,74.35441076985289,1,Alive & stable
2020-12-25 22:30:06,31.523590867738314,74.36106543075975,2,Alive & unstable
2020-12-25 22:23:54,31.56043883131234,74.34411269656955,1,Alive & stable
2020-12-25 21:48:35,31.555939693464666,74.335254135439,1,Alive & unstable
2020-12-25 19:08:25,31.55500985700692,74.30987194737872,1,Alive & unstable
2020-12-25 18:25:23,31.55692896418994,74.36541307433134,1,Alive & stable
2020-12-25 17:30:08,31.53639950556843,74.3515753052616,1,Alive & unstable
2020-12-25 16:41:07,31.55464507394322,74.34647647239176,1,Alive & unstable
2020-12-25 15:31:03,31.555861449465976,74.37343832765055,2,Alive & stable
2020-12-25 15:04:33,31.535712971639473,74.32422957613228,1,Alive & unstable
2020-12-25 14:55:13,31.587315490222895,74.35112479523822,1,Alive & stable
2020-12-25 13:09:11,31.559476658418237,74.33071882719058,3,Alive & unstable
2020-12-25 12:46:13,31.526173930055947,74.36312011708353,1,Alive & unstable
2020-12-25 12:33:16,31.563131072172677,74.30547717441782,1,Alive & unstable
2020-12-25 12:10:53,31.530506366595453,74.36608031325471,1,Alive & unstable
2020-12-25 11:37:56,31.565741692074848,74.36525320374332,1,Alive & unstable
2020-12-25 11:23:00,31.57317191158015,74.33153975133729,2,Alive & stable
2020-12-25 10:41:52,31.533586353632966,74.35132679418139,1,Alive & stable
2020-12-25 10:23:22,31.569267522584887,74.3319695331996,1,Alive & unstable
2020-12-25 08:00:35,31.55825561853873,74.35855192921224,1,Alive & stable
2020-12-25 07:32:11,31.56644120319989,74.36640458215425,1,Alive & stable
2020-12-25 00:35:05,31.58793585965308,74.32990040668324,1,Alive & unstable
2020-12-24 23:02:35,31.545092237679942,74.32406502686246,1,Alive & unstable
2020-12-24 21:52:46,31.53492527671285,74.371928743014,1,Alive & unstable
2020-12-24 21:46:03,31.53220971140749,74.38882341183022,1,Alive & unstable
2020-12-24 21:40:01,31.533683794300693,74.35988894113204,1,Alive & stable
2020-12-24 20:23:14,31.548457965811718,74.36136882976983,1,Alive & stable
2020-12-24 20:15:12,31.556823039496333,74.34335918841681,1,Alive & unstable
2020-12-24 19:26:12,31.5555338159866,74.3536005601176,1,Alive & stable
2020-12-24 18:29:34,31.56654366498072,74.35701442570479,1,Alive & unstable
2020-12-24 17:45:24,31.55026003783756,74.3463485412841,1,Alive & stable
2020-12-24 16:26:29,31.579070681543147,74.37699721044028,1,Alive & stable
2020-12-24 16:17:55,31.544706863335243,74.35353489512069,1,Alive & unstable
2020-12-24 14:46:55,31.604403383331793,74.35611200020296,1,Alive & stable
2020-12-24 14:38:08,31.5625133469553,74.3467607389932,2,Alive & unstable
2020-12-24 14:13:31,31.532856848871674,74.34879321449131,1,Alive & stable
2020-12-24 14:09:29,31.52858215003878,74.37437420542284,1,Alive & stable
2020-12-24 13:52:37,31.559649448304864,74.35291812062056,1,Alive & stable
2020-12-24 13:15:40,31.545530744293483,74.35338590105023,2,Alive & stable
2020-12-24 12:24:22,31.56428000988184,74.35364404155784,1,Alive & unstable
2020-12-24 11:57:03,31.559464752491472,74.34270974726171,1,Alive & stable
2020-12-24 11:35:12,31.548543421746864,74.32184119968692,1,Alive & stable
2020-12-24 11:14:03,31.53306412563863,74.38145148294223,1,Dead
2020-12-24 10:54:12,31.519703055506284,74.37136588023799,1,Alive & stable
2020-12-24 10:52:46,31.541069700958662,74.37498087304569,2,Alive & stable
2020-12-24 09:50:11,31.56712797588647,74.32854962261894,1,Alive & unstable
2020-12-24 09:43:13,31.554281874882605,74.37889840509284,1,Alive & stable
2020-12-24 09:36:37,31.525085224425762,74.3893374157405,1,Alive & unstable
2020-12-24 08:44:49,31.553463618517025,74.37089644828545,1,Alive & unstable
2020-12-24 08:31:36,31.55770634759458,74.3829564482504,1,Alive & unstable
2020-12-24 07:23:24,31.53232285127598,74.3659569721652,1,Alive & unstable
2020-12-24 02:10:05,31.55307450211891,74.3330678479324,1,Alive & unstable
2020-12-24 01:04:36,31.55116417436892,74.36015263740863,1,Alive & unstable
2020-12-23 23:52:04,31.527140594043388,74.32959314600448,1,Alive & stable
2020-12-23 22:58:01,31.557155747206966,74.33805251723,1,Alive & unstable
2020-12-23 22:53:41,31.561215690527366,74.35632560857178,1,Alive & unstable
2020-12-23 20:34:13,31.571661024863506,74.35364036941759,1,Alive & unstable
2020-12-23 16:25:03,31.571076041040698,74.35926150812672,1,Alive & stable
2020-12-23 16:09:00,31.52244661264086,74.3141582201255,2,Alive & unstable
2020-12-23 16:06:12,31.531243499201697,74.34691524106485,1,Alive & stable
2020-12-23 15:48:03,31.560300705344172,74.3609799699533,1,Alive & unstable
2020-12-23 15:24:36,31.560275719018247,74.36496747345117,1,Alive & stable
2020-12-23 15:18:00,31.56030095372612,74.36627545961166,1,Alive & unstable
2020-12-23 15:10:00,31.627054629813095,74.35502516522112,1,Alive & unstable
2020-12-23 14:08:10,31.561417810213864,74.34241551700045,1,Alive & stable
2020-12-23 14:06:54,31.572711312803612,74.36002941770352,1,Alive & unstable
2020-12-23 14:06:29,31.569080035269863,74.34400573769419,1,Alive & stable
2020-12-23 12:42:50,31.563027825026115,74.36802112773798,1,Alive & unstable
2020-12-23 12:24:16,31.543694615107192,74.35854615906588,1,Alive & unstable
2020-12-23 11:56:10,31.565179384409866,74.34876555706424,1,Alive & stable
2020-12-23 11:39:15,31.53454349570925,74.33462009764484,1,Alive & stable
2020-12-23 10:57:06,31.5452636278652,74.37238950881076,1,Alive & unstable
2020-12-23 09:04:04,31.54029272904342,74.36118098892683,1,Alive & stable
2020-12-23 08:20:00,31.551637482787726,74.39205939353187,2,Alive & unstable
2020-12-23 07:56:53,31.59629317133347,74.36052438527986,1,Alive & unstable
2020-12-23 07:25:18,31.512654696148164,74.36219833781566,4,Alive & unstable
2020-12-23 07:20:46,31.56372520380749,74.32069462369205,1,Alive & unstable
2020-12-23 02:39:56,31.51774568257621,74.35620968759055,1,Alive & unstable
2020-12-22 21:27:33,31.540561362684212,74.3436694349335,1,Alive & unstable
2020-12-22 20:42:01,31.57177901193935,74.36652864576817,1,Alive & unstable
2020-12-22 19:44:00,31.55128560038191,74.35669368886317,1,Alive & unstable
2020-12-22 18:45:56,31.528445104441413,74.36970546362052,1,Alive & unstable
2020-12-22 18:13:00,31.5356939258148,74.39265190227923,1,Alive & stable
2020-12-22 17:47:42,31.563591954978694,74.33403275389095,2,Alive & unstable
2020-12-22 16:36:39,31.53539266736566,74.3689341311905,1,Alive & unstable
2020-12-22 16:00:25,31.55432917179164,74.36367186333621,1,Alive & stable
2020-12-22 15:54:13,31.550911436798078,74.38958589575763,1,Alive & stable
2020-12-22 15:44:20,31.536967993047885,74.36410769140063,1,Alive & stable
2020-12-22 15:34:12,31.592878881786508,74.36202820789487,1,Alive & stable
2020-12-22 15:29:30,31.56267838044636,74.36702906462057,1,Alive & stable
2020-12-22 15:25:36,31.50949714826685,74.36842532217933,1,Alive & stable
2020-12-22 14:50:58,31.55372908629539,74.3790874030452,1,Alive & stable
2020-12-22 14:14:31,31.536764270704634,74.33361242941227,1,Alive & stable
2020-12-22 13:52:09,31.567048666695925,74.34215322444548,1,Alive & stable
2020-12-22 12:09:59,31.534149585231347,74.3847057223896,1,Alive & stable
2020-12-22 11:12:54,31.547705271170663,74.31082570109207,1,Alive & unstable
2020-12-22 09:43:51,31.56009974557961,74.34830541511603,1,Alive & stable
2020-12-22 08:53:19,31.567315103883402,74.35299119972768,1,Alive & unstable
2020-12-22 08:42:48,31.525994071858886,74.34646176240524,1,Alive & stable
2020-12-22 08:15:09,31.543309975283183,74.3816189606628,2,Alive & unstable
2020-12-22 08:03:35,31.540501093776783,74.35951875564002,1,Alive & unstable
2020-12-22 07:41:10,31.536933415348525,74.34225371790708,1,Alive & stable
2020-12-22 07:31:56,31.585309084805623,74.33731181378005,1,Alive & stable
2020-12-22 07:05:28,31.55809963421922,74.35563651156986,1,Alive & unstable
2020-12-22 07:00:42,31.5247823209133,74.37331908074405,1,Alive & unstable
2020-12-22 01:43:58,31.568357238941097,74.35276816222735,1,Alive & unstable
2020-12-22 01:35:56,31.592443123940253,74.34731159331484,1,Alive & unstable
2020-12-22 00:21:50,31.570649305211024,74.3360943262231,2,Alive & stable
2020-12-21 23:12:49,31.51961260068092,74.35748077676178,1,Alive & stable
2020-12-21 18:17:22,31.540315318542675,74.35637141044741,3,Alive & stable
2020-12-21 18:01:32,31.575338222983735,74.33551562867807,1,Alive & unstable
2020-12-21 16:42:00,31.535846610687624,74.37052832351986,1,Alive & stable
2020-12-21 16:27:38,31.558876388562926,74.38412086618507,1,Alive & unstable
2020-12-21 16:22:40,31.565492681068587,74.3509799593573,1,Alive & stable
2020-12-21 15:01:43,31.531461390568438,74.35604275286225,1,Alive & unstable
2020-12-21 14:28:00,31.548809492878764,74.3279013075857,1,Alive & stable
2020-12-21 13:21:00,31.48517465319862,74.36474379050748,1,Alive & stable
2020-12-21 12:10:23,31.529512247173315,74.35928348433855,1,Alive & unstable
2020-12-21 11:52:46,31.544948636972137,74.34347791041041,1,Alive & unstable
2020-12-21 11:41:57,31.525044336360704,74.33513014962095,1,Alive & unstable
2020-12-21 11:40:01,31.582648226078632,74.38695140487243,1,Alive & stable
2020-12-21 10:56:30,31.52139717244079,74.35765540472146,1,Alive & unstable
2020-12-21 10:34:38,31.54119911026606,74.33164657408238,1,Alive & stable
2020-12-21 08:50:47,31.552614811545723,74.3671108858483,1,Alive & stable
2020-12-21 01:23:48,31.578825465781325,74.35459314625615,1,Alive & stable
2020-12-21 00:10:00,31.52128275697641,74.35117784660653,1,Alive & stable
2020-12-20 23:48:42,31.5732632750431,74.36957114591075,1,Alive & unstable
2020-12-20 22:19:39,31.55020466122039,74.29774473824035,1,Alive & unstable
2020-12-20 21:58:33,31.53036982697904,74.31385920777764,2,Alive & unstable
2020-12-20 21:19:08,31.559242069485265,74.37758437449072,1,Alive & stable
2020-12-20 20:48:59,31.55398119391147,74.34742155767105,1,Alive & stable
2020-12-20 19:00:03,31.537995662456826,74.34146455438243,1,Alive & unstable
2020-12-20 18:38:00,31.5513960416998,74.32324486023334,1,Alive & stable
2020-12-20 18:15:01,31.542293728062766,74.35387698698298,2,Alive & unstable
2020-12-20 18:09:43,31.552270346905026,74.35634511611353,1,Alive & stable
2020-12-20 18:06:51,31.56324261349042,74.3788162928399,1,Alive & stable
2020-12-20 16:40:23,31.581720336322906,74.35744890350378,1,Alive & unstable
2020-12-20 16:00:18,31.525243690023462,74.34394384200563,1,Alive & stable
2020-12-20 15:41:23,31.592660667493124,74.35811353503739,1,Alive & stable
2020-12-20 15:35:52,31.51095824400955,74.37218977124489,1,Alive & stable
2020-12-20 14:50:02,31.54696429809929,74.36782439361038,1,Alive & stable
2020-12-20 14:05:02,31.56176634412969,74.36242869582642,1,Alive & stable
2020-12-20 14:04:51,31.5556198373547,74.35549163698624,1,Alive & unstable
2020-12-20 13:42:32,31.537546009603588,74.33837345575698,1,Alive & unstable
2020-12-20 13:07:07,31.545837554992854,74.3293440237501,1,Alive & stable
2020-12-20 12:40:09,31.540139981306822,74.32617987855244,4,Alive & stable
2020-12-20 12:25:08,31.538212704861117,74.3578793257575,1,Alive & unstable
2020-12-20 11:57:08,31.56699204194042,74.3599656013987,1,Alive & stable
2020-12-20 11:38:49,31.5571403097193,74.37188608965207,1,Alive & stable
2020-12-20 11:30:25,31.536141808094786,74.36123463704499,1,Alive & stable
2020-12-20 10:02:36,31.567991997508667,74.37101742898291,1,Alive & stable
2020-12-20 09:11:00,31.556145990417534,74.34738906738716,1,Alive & unstable
2020-12-20 07:15:17,31.56625724237678,74.36541684926873,1,Alive & unstable
2020-12-20 05:17:12,31.562592576838473,74.32997058976139,1,Alive & unstable
2020-12-19 23:24:19,31.53342009978156,74.34879628296248,1,Alive & stable
2020-12-19 22:41:20,31.53879637919606,74.31337028791522,1,Alive & unstable
2020-12-19 20:49:50,31.564945872102466,74.35063169312211,1,Alive & stable
2020-12-19 20:37:49,31.56220740530867,74.37449572968082,1,Alive & stable
2020-12-19 20:22:08,31.54958196812072,74.35140421300164,1,Alive & unstable
2020-12-19 18:39:00,31.552346547666176,74.36443649984346,1,Alive & stable
2020-12-19 18:24:00,31.575553297915768,74.35546370428182,2,Alive & unstable
2020-12-19 17:59:15,31.538168572223285,74.33859148374721,1,Alive & stable
2020-12-19 17:36:14,31.5609419476234,74.34626704379296,1,Alive & unstable
2020-12-19 17:00:35,31.545956146951323,74.373593689873,1,Alive & stable
2020-12-19 15:47:12,31.545646375935455,74.36433348111615,1,Alive & stable
2020-12-19 15:16:25,31.571975537039744,74.33764808399093,1,Alive & unstable
2020-12-19 15:08:49,31.56650832697976,74.32225056908203,1,Alive & unstable
2020-12-19 15:02:20,31.566270192720012,74.35413693167128,1,Alive & unstable
2020-12-19 15:00:00,31.576109576143086,74.3383624035246,1,Alive & unstable
2020-12-19 14:08:05,31.550420076832655,74.34645129980473,1,Alive & stable
2020-12-19 13:14:41,31.5636390594259,74.3209115483381,1,Alive & stable
2020-12-19 12:30:34,31.54379466486813,74.37081505715022,1,Alive & stable
2020-12-19 11:59:34,31.55648332704977,74.34806044385465,1,Alive & stable
2020-12-19 10:02:06,31.547397138912647,74.35109319942269,1,Alive & stable
2020-12-19 09:04:31,31.551939919299855,74.33334139569209,1,Alive & unstable
2020-12-19 06:57:55,31.56190314050874,74.3444523058828,1,Alive & stable
2020-12-19 05:17:52,31.533635586335333,74.35244919552655,2,Alive & unstable
2020-12-19 00:49:22,31.59184774551371,74.33773485547046,1,Alive & stable
2020-12-18 20:41:00,31.529879652370006,74.34568276499866,1,Alive & stable
2020-12-18 19:58:34,31.525716227744248,74.37772582849107,1,Alive & stable
2020-12-18 19:53:33,31.573162217470003,74.31499916060729,1,Alive & stable
2020-12-18 19:17:14,31.56583325387926,74.35369123402123,1,Alive & stable
2020-12-18 18:14:25,31.562482396341043,74.33429067866096,1,Alive & unstable
2020-12-18 17:30:21,31.562566910185286,74.37672979979668,1,Alive & stable
2020-12-18 17:10:09,31.549755064543064,74.34638545398325,2,Alive & stable
2020-12-18 16:54:41,31.532054912570285,74.32905690851216,2,Alive & stable
2020-12-18 16:23:15,31.551516091163876,74.34568779924628,1,Alive & unstable
2020-12-18 15:42:34,31.53645676576976,74.3569926851547,1,Alive & stable
2020-12-18 15:14:55,31.569502394668355,74.40551244915153,3,Alive & unstable
2020-12-18 15:10:57,31.547058852369958,74.3078037993734,1,Alive & unstable
2020-12-18 14:46:11,31.53349005606415,74.3260176773003,1,Dead
2020-12-18 13:41:12,31.54357228316694,74.37610437760935,1,Alive & stable
2020-12-18 13:12:02,31.558258629085515,74.31982080714734,1,Alive & stable
2020-12-18 13:04:19,31.538725508943923,74.35019263845697,1,Alive & unstable
2020-12-18 12:46:07,31.53355559208867,74.34033270241923,2,Alive & unstable
2020-12-18 12:28:58,31.554873744229837,74.3371915190645,1,Alive & unstable
2020-12-18 12:27:59,31.554899331422174,74.34655614768782,1,Alive & stable
2020-12-18 11:59:08,31.53986113649258,74.3433463455768,1,Alive & stable
2020-12-18 11:57:47,31.540579233887634,74.37114123228439,1,Alive & stable
2020-12-18 11:40:28,31.554640998747153,74.37656589414885,1,Alive & stable
2020-12-18 11:29:02,31.521038313170056,74.3585260792732,1,Alive & unstable
2020-12-18 11:25:18,31.52185072451247,74.34527854924323,1,Alive & stable
2020-12-18 09:48:19,31.53563111557495,74.35516939741616,1,Alive & stable
2020-12-18 09:33:24,31.545731056965764,74.36610051133488,2,Alive & unstable
2020-12-18 08:47:35,31.55621815131196,74.37003396612808,1,Alive & unstable
2020-12-18 08:43:56,31.579507124338992,74.3574009369397,1,Alive & stable
2020-12-18 01:36:51,31.56715319246404,74.38055323104085,8,Alive & unstable
2020-12-17 23:24:16,31.54680122940073,74.33766975892149,1,Alive & unstable
2020-12-17 22:21:12,31.549619675841946,74.37279912591569,1,Alive & unstable
2020-12-17 20:23:38,31.529949412707243,74.3640871972552,1,Alive & stable
2020-12-17 19:32:08,31.549629737280153,74.33779999246529,2,Alive & unstable
2020-12-17 19:23:16,31.544226827221596,74.35465371765355,1,Alive & unstable
2020-12-17 19:18:00,31.556454371206762,74.35602859156594,1,Alive & stable
2020-12-17 18:50:28,31.533455381128956,74.34715935119286,1,Alive & unstable
2020-12-17 18:37:30,31.560386930284825,74.34694129000124,1,Alive & unstable
2020-12-17 17:50:29,31.58065477826005,74.31950344736629,1,Alive & unstable
